Time (ms),ENC_POS_BHG2_Z_t=4680,DAC_BHG2_Z_t=4680,ENC_POS_BHG2_BF_VCM_t=4680,BHG2_ADC_PORT_BF_CAL_t=4680,GMP_OCA_PORT_20_t=4680,GMP_OCA_PORT_27_t=4680,GMP_OCA_PORT_28_t=4680
145.25,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
145.375,-5561.0,-423,964.8000000000001,1477.8,3,-423.131042,-423.131042
145.5,-5561.0,-423,964.8000000000001,1477.8,3,-423.131042,-423.131042
145.625,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
145.75,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
145.875,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
146.0,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
146.125,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
146.25,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
146.375,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
146.5,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
146.625,-5561.0,-423,964.8000000000001,1477.2,3,-423.131042,-423.131042
146.75,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
146.875,-5561.0,-423,964.8000000000001,1484.7,3,-423.131042,-423.131042
147.0,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
147.125,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
147.25,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
147.375,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
147.5,-5561.0,-423,964.8000000000001,1480.8,3,-423.131042,-423.131042
147.625,-5561.0,-423,964.8000000000001,1476.8999999999999,3,-423.131042,-423.131042
147.75,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
147.875,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
148.0,-5561.0,-423,964.7,1479.8999999999999,3,-423.131042,-423.131042
148.125,-5561.0,-423,964.7,1476.6,3,-423.131042,-423.131042
148.25,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
148.375,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
148.5,-5561.0,-423,964.7,1477.8,3,-423.131042,-423.131042
148.625,-5561.0,-423,964.7,1480.2,3,-423.131042,-423.131042
148.75,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
148.875,-5561.0,-423,964.7,1481.7,3,-423.131042,-423.131042
149.0,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
149.125,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
149.25,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
149.375,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
149.5,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
149.625,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
149.75,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
149.875,-5561.0,-423,964.8000000000001,1479.6,3,-423.131042,-423.131042
150.0,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
150.125,-5561.0,-423,964.8000000000001,1478.7,3,-423.131042,-423.131042
150.25,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
150.375,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
150.5,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
150.625,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
150.75,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
150.875,-5561.0,-423,964.9000000000001,1488.0,3,-423.131042,-423.131042
151.0,-5561.0,-423,964.9000000000001,1483.8,3,-423.131042,-423.131042
151.125,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
151.25,-5561.0,-423,964.9000000000001,1483.2,3,-423.131042,-423.131042
151.375,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.131042
151.5,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
151.625,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
151.75,-5561.0,-423,964.9000000000001,1480.5,3,-423.131042,-423.131042
151.875,-5561.0,-423,964.9000000000001,1488.0,3,-423.131042,-423.131042
152.0,-5561.0,-423,964.9000000000001,1486.5,3,-423.131042,-423.131042
152.125,-5561.0,-423,964.9000000000001,1488.0,3,-423.131042,-423.131042
152.25,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
152.375,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
152.5,-5561.0,-423,964.8000000000001,1486.5,3,-423.131042,-423.131042
152.625,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
152.75,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
152.875,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
153.0,-5561.0,-423,964.8000000000001,1485.8999999999999,3,-423.131042,-423.131042
153.125,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
153.25,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
153.375,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
153.5,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
153.625,-5561.0,-423,964.7,1482.8999999999999,3,-423.131042,-423.131042
153.75,-5561.0,-423,964.7,1479.6,3,-423.131042,-423.131042
153.875,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
154.0,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
154.125,-5561.0,-423,964.7,1480.8,3,-423.131042,-423.131042
154.25,-5561.0,-423,964.7,1484.7,3,-423.131042,-423.131042
154.375,-5561.0,-423,964.7,1482.3,3,-423.131042,-423.131042
154.5,-5561.0,-423,964.7,1476.3,3,-423.131042,-423.131042
154.625,-5561.0,-423,964.7,1482.8999999999999,3,-423.131042,-423.131042
154.75,-5561.0,-423,964.7,1481.1,3,-423.131042,-423.131042
154.875,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
155.0,-5561.0,-423,964.7,1480.2,3,-423.131042,-423.131042
155.125,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
155.25,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
155.375,-5561.0,-423,964.8000000000001,1485.6,3,-423.131042,-423.131042
155.5,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
155.625,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
155.75,-5561.0,-423,964.9000000000001,1486.5,3,-423.131042,-423.131042
155.875,-5561.0,-423,964.9000000000001,1487.7,3,-423.131042,-423.131042
156.0,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
156.125,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
156.25,-5561.0,-423,964.9000000000001,1491.8999999999999,3,-423.131042,-423.131042
156.375,-5561.0,-423,965.0,1485.6,3,-423.131042,-423.131042
156.5,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
156.625,-5561.0,-423,964.9000000000001,1483.2,3,-423.131042,-423.131042
156.75,-5561.0,-423,964.9000000000001,1484.7,3,-423.131042,-423.131042
156.875,-5561.0,-423,964.9000000000001,1485.8999999999999,3,-423.131042,-423.131042
157.0,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
157.125,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
157.25,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
157.375,-5561.0,-423,964.9000000000001,1486.8,3,-423.131042,-423.131042
157.5,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
157.625,-5561.0,-423,964.8000000000001,1476.8999999999999,3,-423.131042,-423.131042
157.75,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
157.875,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
158.0,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
158.125,-5561.0,-423,964.7,1475.1,3,-423.131042,-423.131042
158.25,-5561.0,-423,964.7,1480.2,3,-423.131042,-423.131042
158.375,-5561.0,-423,964.7,1482.3,3,-423.131042,-423.131042
158.5,-5561.0,-423,964.7,1473.0,3,-423.131042,-423.131042
158.625,-5561.0,-423,964.7,1473.3,3,-423.131042,-423.131042
158.75,-5561.0,-423,964.7,1476.8999999999999,3,-423.131042,-423.131042
158.875,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
159.0,-5561.0,-423,964.7,1476.8999999999999,3,-423.131042,-423.131042
159.125,-5561.0,-423,964.7,1470.8999999999999,3,-423.131042,-423.131042
159.25,-5561.0,-423,964.7,1475.3999999999999,3,-423.131042,-423.131042
159.375,-5561.0,-423,964.7,1479.6,3,-423.131042,-423.131042
159.5,-5561.0,-423,964.7,1481.3999999999999,3,-423.131042,-423.131042
159.625,-5561.0,-423,964.7,1470.8999999999999,3,-423.131042,-423.131042
159.75,-5561.0,-423,964.7,1472.7,3,-423.131042,-423.131042
159.875,-5561.0,-423,964.7,1481.7,3,-423.131042,-423.131042
160.0,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
160.125,-5561.0,-423,964.7,1474.5,3,-423.131042,-423.131042
160.25,-5561.0,-423,964.8000000000001,1474.8,3,-423.131042,-423.131042
160.375,-5561.0,-423,964.8000000000001,1474.5,3,-423.131042,-423.131042
160.5,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
160.625,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
160.75,-5561.0,-423,964.8000000000001,1477.2,3,-423.131042,-423.131042
160.875,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
161.0,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
161.125,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
161.25,-5561.0,-423,964.9000000000001,1479.3,3,-423.131042,-423.131042
161.375,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
161.5,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
161.625,-5561.0,-423,964.9000000000001,1483.8,3,-423.131042,-423.131042
161.75,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
161.875,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
162.0,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
162.125,-5561.0,-423,964.9000000000001,1484.7,3,-423.131042,-423.131042
162.25,-5561.0,-423,964.9000000000001,1483.8,3,-423.131042,-423.131042
162.375,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
162.5,-5561.0,-423,964.9000000000001,1489.2,3,-423.131042,-423.131042
162.625,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
162.75,-5561.0,-423,964.9000000000001,1480.8,3,-423.131042,-423.131042
162.875,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.131042
163.0,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
163.125,-5561.0,-423,964.8000000000001,1486.8,3,-423.131042,-423.131042
163.25,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
163.375,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
163.5,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
163.625,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
163.75,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
163.875,-5561.0,-423,964.7,1476.3,3,-423.131042,-423.131042
164.0,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
164.125,-5561.0,-423,964.7,1483.5,3,-423.131042,-423.131042
164.25,-5561.0,-423,964.7,1481.1,3,-423.131042,-423.131042
164.375,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
164.5,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
164.625,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
164.75,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
164.875,-5561.0,-423,964.8000000000001,1479.8999999999999,3,-423.131042,-423.131042
165.0,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
165.125,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
165.25,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
165.375,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
165.5,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
165.625,-5561.0,-423,964.8000000000001,1484.7,3,-423.131042,-423.131042
165.75,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
165.875,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
166.0,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
166.125,-5561.0,-423,964.8000000000001,1485.8999999999999,3,-423.131042,-423.131042
166.25,-5561.0,-423,964.9000000000001,1488.6,3,-423.131042,-423.131042
166.375,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
166.5,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
166.625,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
166.75,-5561.0,-423,964.8000000000001,1484.7,3,-423.131042,-423.131042
166.875,-5561.0,-423,964.8000000000001,1485.0,3,-423.131042,-423.131042
167.0,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
167.125,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
167.25,-5561.0,-423,964.8000000000001,1487.3999999999999,3,-423.131042,-423.131042
167.375,-5561.0,-423,964.8000000000001,1486.2,3,-423.131042,-423.131042
167.5,-5561.0,-423,964.8000000000001,1475.1,3,-423.131042,-423.131042
167.625,-5561.0,-423,964.8000000000001,1477.8,3,-423.131042,-423.131042
167.75,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
167.875,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
168.0,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
168.125,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
168.25,-5561.0,-423,964.7,1480.5,3,-423.131042,-423.131042
168.375,-5561.0,-423,964.7,1488.0,3,-423.131042,-423.131042
168.5,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
168.625,-5561.0,-423,964.8000000000001,1474.5,3,-423.131042,-423.131042
168.75,-5561.0,-423,964.7,1480.8,3,-423.131042,-423.131042
168.875,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
169.0,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
169.125,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
169.25,-5561.0,-423,964.8000000000001,1477.5,3,-423.131042,-423.131042
169.375,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
169.5,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
169.625,-5561.0,-423,964.8000000000001,1477.2,3,-423.131042,-423.131042
169.75,-5561.0,-423,964.8000000000001,1482.0,3,-423.131042,-423.131042
169.875,-5561.0,-423,964.8000000000001,1481.1,3,-423.131042,-423.131042
170.0,-5561.0,-423,964.9000000000001,1484.3999999999999,3,-423.131042,-423.131042
170.125,-5561.0,-423,964.9000000000001,1480.8,3,-423.131042,-423.131042
170.25,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
170.375,-5561.0,-423,964.9000000000001,1488.0,3,-423.131042,-423.131042
170.5,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.131042
170.625,-5561.0,-423,965.0,1483.8,3,-423.131042,-423.131042
170.75,-5561.0,-423,965.0,1481.3999999999999,3,-423.131042,-423.131042
170.875,-5561.0,-423,965.0,1486.2,3,-423.131042,-423.131042
171.0,-5561.0,-423,965.0,1488.0,3,-423.131042,-423.131042
171.125,-5561.0,-423,964.9000000000001,1485.8999999999999,3,-423.131042,-423.131042
171.25,-5561.0,-423,964.9000000000001,1482.3,3,-423.131042,-423.131042
171.375,-5561.0,-423,964.9000000000001,1483.2,3,-423.131042,-423.131042
171.5,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
171.625,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
171.75,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
171.875,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
172.0,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
172.125,-5561.0,-423,964.8000000000001,1484.3999999999999,3,-423.131042,-423.131042
172.25,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
172.375,-5561.0,-423,964.7,1478.3999999999999,3,-423.131042,-423.131042
172.5,-5561.0,-423,964.7,1481.1,3,-423.131042,-423.131042
172.625,-5561.0,-423,964.7,1481.3999999999999,3,-423.131042,-423.131042
172.75,-5561.0,-423,964.7,1476.8999999999999,3,-423.131042,-423.131042
172.875,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
173.0,-5561.0,-423,964.7,1478.1,3,-423.131042,-423.131042
173.125,-5561.0,-423,964.7,1482.3,3,-423.131042,-423.131042
173.25,-5561.0,-423,964.7,1477.2,3,-423.131042,-423.131042
173.375,-5561.0,-423,964.7,1475.3999999999999,3,-423.131042,-423.131042
173.5,-5561.0,-423,964.7,1479.6,3,-423.131042,-423.131042
173.625,-5561.0,-423,964.7,1479.8999999999999,3,-423.131042,-423.131042
173.75,-5561.0,-423,964.7,1477.8,3,-423.131042,-423.131042
173.875,-5561.0,-423,964.8000000000001,1477.5,3,-423.131042,-423.131042
174.0,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
174.125,-5561.0,-423,964.8000000000001,1484.7,3,-423.131042,-423.131042
174.25,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
174.375,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
174.5,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
174.625,-5561.0,-423,964.9000000000001,1486.5,3,-423.131042,-423.131042
174.75,-5561.0,-423,964.9000000000001,1480.8,3,-423.131042,-423.131042
174.875,-5561.0,-423,964.9000000000001,1480.5,3,-423.131042,-423.131042
175.0,-5561.0,-423,964.9000000000001,1482.0,3,-423.131042,-423.131042
175.125,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
175.25,-5561.0,-423,964.9000000000001,1479.3,3,-423.131042,-423.131042
175.375,-5561.0,-423,964.9000000000001,1478.7,3,-423.131042,-423.131042
175.5,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
175.625,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
175.75,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
175.875,-5561.0,-423,964.9000000000001,1482.0,3,-423.131042,-423.131042
176.0,-5561.0,-423,964.9000000000001,1483.2,3,-423.131042,-423.131042
176.125,-5561.0,-423,964.9000000000001,1486.8,3,-423.131042,-423.131042
176.25,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
176.375,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
176.5,-5561.0,-423,964.8000000000001,1478.7,3,-423.131042,-423.131042
176.625,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
176.75,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
176.875,-5561.0,-423,964.8000000000001,1477.2,3,-423.131042,-423.131042
177.0,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
177.125,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
177.25,-5561.0,-423,964.8000000000001,1477.2,3,-423.131042,-423.131042
177.375,-5561.0,-423,964.8000000000001,1476.0,3,-423.131042,-423.131042
177.5,-5561.0,-423,964.7,1481.1,3,-423.131042,-423.131042
177.625,-5561.0,-423,964.7,1477.2,3,-423.131042,-423.131042
177.75,-5561.0,-423,964.7,1481.3999999999999,3,-423.131042,-423.131042
177.875,-5561.0,-423,964.7,1477.2,3,-423.131042,-423.131042
178.0,-5561.0,-423,964.8000000000001,1476.8999999999999,3,-423.131042,-423.131042
178.125,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
178.25,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
178.375,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
178.5,-5561.0,-423,964.8000000000001,1473.6,3,-423.131042,-423.131042
178.625,-5561.0,-423,964.7,1479.3,3,-423.131042,-423.131042
178.75,-5561.0,-423,964.7,1479.0,3,-423.131042,-423.131042
178.875,-5561.0,-423,964.7,1474.8,3,-423.131042,-423.131042
179.0,-5561.0,-423,964.7,1480.2,3,-423.131042,-423.131042
179.125,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
179.25,-5561.0,-423,964.8000000000001,1476.8999999999999,3,-423.131042,-423.131042
179.375,-5561.0,-423,964.8000000000001,1474.5,3,-423.131042,-423.131042
179.5,-5561.0,-423,964.8000000000001,1480.5,3,-423.131042,-423.131042
179.625,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
179.75,-5561.0,-423,964.8000000000001,1475.1,3,-423.131042,-423.131042
179.875,-5561.0,-423,964.8000000000001,1478.1,3,-423.131042,-423.131042
180.0,-5561.0,-423,964.8000000000001,1478.1,3,-423.131042,-423.131042
180.125,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
180.25,-5561.0,-423,964.8000000000001,1478.7,3,-423.131042,-423.131042
180.375,-5561.0,-423,964.8000000000001,1478.1,3,-423.131042,-423.131042
180.5,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
180.625,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
180.75,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
180.875,-5561.0,-423,964.9000000000001,1479.0,3,-423.131042,-423.131042
181.0,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.131042
181.125,-5561.0,-423,964.9000000000001,1490.3999999999999,3,-423.131042,-423.131042
181.25,-5561.0,-423,964.9000000000001,1484.7,3,-423.131042,-423.131042
181.375,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
181.5,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
181.625,-5561.0,-423,964.9000000000001,1487.3999999999999,3,-423.131042,-423.131042
181.75,-5561.0,-423,964.9000000000001,1488.6,3,-423.131042,-423.131042
181.875,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
182.0,-5561.0,-423,964.9000000000001,1479.3,3,-423.131042,-423.131042
182.125,-5561.0,-423,964.9000000000001,1487.1,3,-423.131042,-423.131042
182.25,-5561.0,-423,964.9000000000001,1491.0,3,-423.131042,-423.131042
182.375,-5561.0,-423,964.9000000000001,1484.1,3,-423.131042,-423.131042
182.5,-5561.0,-423,964.9000000000001,1480.8,3,-423.131042,-423.131042
182.625,-5561.0,-423,964.8000000000001,1485.3,3,-423.131042,-423.131042
182.75,-5561.0,-423,964.9000000000001,1486.5,3,-423.131042,-423.131042
182.875,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
183.0,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
183.125,-5561.0,-423,964.9000000000001,1482.8999999999999,3,-423.131042,-423.131042
183.25,-5561.0,-423,964.8000000000001,1491.0,3,-423.131042,-423.131042
183.375,-5561.0,-423,964.8000000000001,1487.3999999999999,3,-423.131042,-423.131042
183.5,-5561.0,-423,964.9000000000001,1478.7,3,-423.131042,-423.131042
183.625,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
183.75,-5561.0,-423,964.8000000000001,1483.8,3,-423.131042,-423.131042
183.875,-5561.0,-423,964.8000000000001,1486.5,3,-423.131042,-423.131042
184.0,-5561.0,-423,964.8000000000001,1479.0,3,-423.131042,-423.131042
184.125,-5561.0,-423,964.8000000000001,1479.3,3,-423.131042,-423.131042
184.25,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
184.375,-5561.0,-423,964.8000000000001,1482.8999999999999,3,-423.131042,-423.131042
184.5,-5561.0,-423,964.8000000000001,1483.5,3,-423.131042,-423.131042
184.625,-5561.0,-423,964.8000000000001,1475.7,3,-423.131042,-423.131042
184.75,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
184.875,-5561.0,-423,964.8000000000001,1485.6,3,-423.131042,-423.131042
185.0,-5561.0,-423,964.8000000000001,1485.6,3,-423.131042,-423.131042
185.125,-5561.0,-423,964.8000000000001,1477.8,3,-423.131042,-423.131042
185.25,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
185.375,-5561.0,-423,964.8000000000001,1488.8999999999999,3,-423.131042,-423.131042
185.5,-5561.0,-423,964.8000000000001,1482.3,3,-423.131042,-423.131042
185.625,-5561.0,-423,964.8000000000001,1476.3,3,-423.131042,-423.131042
185.75,-5561.0,-423,964.8000000000001,1481.3999999999999,3,-423.131042,-423.131042
185.875,-5561.0,-423,964.8000000000001,1480.2,3,-423.131042,-423.131042
186.0,-5561.0,-423,964.8000000000001,1485.6,3,-423.131042,-423.131042
186.125,-5561.0,-423,964.8000000000001,1478.3999999999999,3,-423.131042,-423.131042
186.25,-5561.0,-423,964.8000000000001,1482.6,3,-423.131042,-423.131042
186.375,-5561.0,-423,964.8000000000001,1483.2,3,-423.131042,-423.131042
186.5,-5561.0,-423,964.8000000000001,1484.1,3,-423.131042,-423.131042
186.625,-5561.0,-423,964.8000000000001,1481.7,3,-423.131042,-423.131042
186.75,-5561.0,-423,964.9000000000001,1477.2,3,-423.131042,-423.131042
186.875,-5561.0,-423,964.9000000000001,1491.6,3,-423.131042,-423.131042
187.0,-5561.0,-423,964.9000000000001,1486.2,3,-423.131042,-423.131042
187.125,-5561.0,-423,964.9000000000001,1485.3,3,-423.131042,-423.131042
187.25,-5561.0,-423,964.9000000000001,1480.5,3,-423.131042,-423.131042
187.375,-5561.0,-423,964.9000000000001,1485.8999999999999,3,-423.131042,-423.131042
187.5,-5561.0,-423,964.9000000000001,1489.8,3,-423.131042,-423.131042
187.625,-5561.0,-423,964.9000000000001,1483.5,3,-423.131042,-423.131042
187.75,-5561.0,-423,964.9000000000001,1482.6,3,-423.131042,-423.131042
187.875,-5561.0,-423,964.9000000000001,1481.7,3,-423.131042,-423.131042
188.0,-5561.0,-423,964.9000000000001,1485.6,3,-423.131042,-423.131042
188.125,-5561.0,-423,964.9000000000001,1485.0,3,-423.131042,-423.131042
188.25,-5561.0,-423,964.9000000000001,1479.8999999999999,3,-423.131042,-423.131042
